iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
GHA,Africa,Ghana,2022-02-08,157751.0,0.0,118.714,1419.0,0.0,3.429,4971.334,0.0,3.741,44.718,0.0,0.108,0.99,,,,,,,,,,2267437.0,71.456,,3268.0,0.103,0.0363,27.5,tests performed,,,,,,84487.0,,,,,2663.0,24811.0,0.078,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-09,157751.0,0.0,118.714,1419.0,0.0,3.429,4971.334,0.0,3.741,44.718,0.0,0.108,1.0,,,,,,,,,,,,,3002.0,0.095,0.0395,25.3,tests performed,,,,,,84487.0,,,,,2663.0,24811.0,0.078,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-10,157751.0,0.0,75.857,1419.0,0.0,2.143,4971.334,0.0,2.391,44.718,0.0,0.068,1.0,,,,,,,,,,,,,2736.0,0.086,0.0277,36.1,tests performed,12043575.0,7473144.0,4570431.0,,,84487.0,37.95,23.55,14.4,,2663.0,24811.0,0.078,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-11,157751.0,0.0,75.857,1419.0,0.0,2.143,4971.334,0.0,2.391,44.718,0.0,0.068,1.01,,,,,,,,,,,,,2432.0,0.077,0.0312,32.1,tests performed,,,,,,76876.0,,,,,2423.0,23634.0,0.074,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-12,157751.0,0.0,30.0,1419.0,0.0,1.0,4971.334,0.0,0.945,44.718,0.0,0.032,1.02,,,,,,,,,,,,,2129.0,0.067,0.0141,71.0,tests performed,,,,,,69264.0,,,,,2183.0,22457.0,0.071,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-13,157751.0,0.0,30.0,1419.0,0.0,1.0,4971.334,0.0,0.945,44.718,0.0,0.032,1.02,,,,,,,,,,,,,1825.0,0.058,0.0164,60.8,tests performed,,,,,,61653.0,,,,,1943.0,21280.0,0.067,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-14,157917.0,166.0,23.714,1426.0,7.0,1.0,4976.565,5.231,0.747,44.939,0.221,0.032,1.03,,,,,,,,,,,,,1521.0,0.048,0.0156,64.1,tests performed,,,,,,54042.0,,,,,1703.0,20103.0,0.063,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-15,157992.0,75.0,34.429,1429.0,3.0,1.429,4978.929,2.364,1.085,45.033,0.095,0.045,1.04,,,,,,,,,,2275959.0,71.724,,1217.0,0.038,0.0283,35.3,tests performed,,,,,,46431.0,,,,,1463.0,18926.0,0.06,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-16,158159.0,167.0,58.286,1431.0,2.0,1.714,4984.191,5.263,1.837,45.096,0.063,0.054,1.05,,,,,,,,,,,,,1443.0,0.045,0.0404,24.8,tests performed,,,,,,38819.0,,,,,1223.0,17749.0,0.056,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-17,158220.0,61.0,67.0,1433.0,2.0,2.0,4986.114,1.922,2.111,45.159,0.063,0.063,1.06,,,,,,,,,,,,,1668.0,0.053,0.0402,24.9,tests performed,,,,100169.0,,31208.0,,,,0.32,983.0,16571.0,0.052,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-18,158220.0,0.0,67.0,1433.0,0.0,2.0,4986.114,0.0,2.111,45.159,0.0,0.063,1.07,,,,,,,,,,2284338.0,71.988,,1893.0,0.06,0.0354,28.3,tests performed,,,,,,31208.0,,,,,983.0,16571.0,0.052,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-19,158220.0,0.0,67.0,1433.0,0.0,2.0,4986.114,0.0,2.111,45.159,0.0,0.063,1.07,,,,,,,,,,,,,1876.0,0.059,0.0357,28.0,tests performed,,,,,,31208.0,,,,,983.0,16571.0,0.052,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-20,158220.0,0.0,67.0,1433.0,0.0,2.0,4986.114,0.0,2.111,45.159,0.0,0.063,1.08,,,,,,,,,,,,,1860.0,0.059,0.036,27.8,tests performed,,,,,,31208.0,,,,,983.0,16571.0,0.052,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-21,158434.0,214.0,73.857,1438.0,5.0,1.714,4992.858,6.744,2.328,45.317,0.158,0.054,1.09,,,,,,,,,,2287642.0,72.092,,1843.0,0.058,0.0401,25.0,tests performed,,,,,,31208.0,,,,,983.0,16571.0,0.052,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-22,158894.0,460.0,128.857,1441.0,3.0,1.714,5007.354,14.496,4.061,45.411,0.095,0.054,1.1,,,,,,,,,,,,,2938.0,0.093,0.0439,22.8,tests performed,,,,,,31208.0,,,,,983.0,16571.0,0.052,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-23,159124.0,230.0,137.857,1442.0,1.0,1.571,5014.602,7.248,4.344,45.443,0.032,0.05,1.1,,,,,,,,,,2305405.0,72.652,,3808.0,0.12,0.0362,27.6,tests performed,,,,,,31208.0,,,,,983.0,16571.0,0.052,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-24,159124.0,0.0,129.143,1442.0,0.0,1.286,5014.602,0.0,4.07,45.443,0.0,0.041,1.1,,,,,,,,,,,,,3860.0,0.122,0.0335,29.9,tests performed,,,,,,31208.0,,,,,983.0,16571.0,0.052,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-25,159124.0,0.0,129.143,1442.0,0.0,1.286,5014.602,0.0,4.07,45.443,0.0,0.041,1.11,,,,,,,,,,,,,3913.0,0.123,0.033,30.3,tests performed,12511697.0,7721716.0,4789981.0,,,31208.0,39.43,24.33,15.1,,983.0,16571.0,0.052,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-26,159124.0,0.0,129.143,1442.0,0.0,1.286,5014.602,0.0,4.07,45.443,0.0,0.041,1.11,,,,,,,,,,,,,4207.0,0.133,0.0307,32.6,tests performed,,,,,,,,,,,,,,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-27,159124.0,0.0,129.143,1442.0,0.0,1.286,5014.602,0.0,4.07,45.443,0.0,0.041,1.11,,,,,,,,,,,,,4501.0,0.142,0.0287,34.9,tests performed,,,,,,,,,,,,,,43.52,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-02-28,159674.0,550.0,177.143,1442.0,0.0,0.571,5031.935,17.333,5.582,45.443,0.0,0.018,1.12,,,,,,,,,,,,,4795.0,0.151,0.0369,27.1,tests performed,,,,,,,,,,,,,,,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-03-01,159891.0,217.0,142.429,1442.0,0.0,0.143,5038.773,6.838,4.488,45.443,0.0,0.005,1.12,,,,,,,,,,,,,3978.0,0.125,0.0358,27.9,tests performed,,,,,,,,,,,,,,,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-03-02,159891.0,0.0,109.571,1442.0,0.0,0.0,5038.773,0.0,3.453,45.443,0.0,0.0,1.11,,,,,,,,,,2327529.0,73.349,,3161.0,0.1,0.0347,28.8,tests performed,,,,,,,,,,,,,,,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-03-03,160028.0,137.0,129.143,1442.0,0.0,0.0,5043.091,4.317,4.07,45.443,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-03-04,160028.0,,0.0,1442.0,0.0,0.0,5043.091,,,45.443,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,127214.0,,,,,,0.4,,,,,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
GHA,Africa,Ghana,2022-03-05,160028.0,,0.0,1442.0,0.0,0.0,5043.091,,,45.443,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31732128.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,
KEN,Africa,Kenya,2020-03-06,,,0.0,5938.034417932032,,,,,,,,,,,,,,,,,,,31.0,0.001,,,,,,tests performed,,,,,,,,,,,,,,13.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-07,,,0.0,5938.034417932032,,,,,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,13.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-08,,,0.0,5938.034417932032,,,,,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,13.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-09,,,0.0,5938.034417932032,,,,,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,13.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-10,,,0.0,5938.034417932032,,,,,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,13.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-11,,,0.0,5938.034417932032,,,,,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,13.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-12,,,0.0,5938.034417932032,,,,,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,13.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-13,1.0,1.0,0.0,5938.034417932032,,,0.018,0.018,,,,,,,,,,,,,,,,,,7.0,0.0,,,tests performed,,,,,,,,,,,,,,36.11,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-14,1.0,0.0,0.0,5938.034417932032,,,0.018,0.0,,,,,,,,,,,,,,,,,,7.0,0.0,,,tests performed,,,,,,,,,,,,,,36.11,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-15,3.0,2.0,0.0,5938.034417932032,,,0.055,0.036,,,,,,,,,,,,,,,,,,7.0,0.0,,,tests performed,,,,,,,,,,,,,,50.93,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-16,3.0,0.0,0.0,5938.034417932032,,,0.055,0.0,,,,,,,,,,,,,,,,,,7.0,0.0,,,tests performed,,,,,,,,,,,,,,50.93,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-17,3.0,0.0,0.0,5938.034417932032,,,0.055,0.0,,,,,,,,,,,,,,,111.0,0.002,,7.0,0.0,,,tests performed,,,,,,,,,,,,,,59.26,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-18,3.0,0.0,0.0,5938.034417932032,,,0.055,0.0,,,,,,,,,,,,,,21.0,132.0,0.002,0.0,9.0,0.0,,,tests performed,,,,,,,,,,,,,,59.26,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-19,7.0,4.0,1.0,5938.034417932032,,,0.127,0.073,0.018,,,,,,,,,,,,,41.0,173.0,0.003,0.001,14.0,0.0,0.0714,14.0,tests performed,,,,,,,,,,,,,,59.26,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-20,7.0,0.0,0.857,5938.034417932032,,,0.127,0.0,0.016,,,,,,,,,,,,,,,,,22.0,0.0,0.039,25.7,tests performed,,,,,,,,,,,,,,68.52,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-21,7.0,0.0,0.857,5938.034417932032,,,0.127,0.0,0.016,,,,,,,,,,,,,,,,,29.0,0.001,0.0296,33.8,tests performed,,,,,,,,,,,,,,68.52,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-22,15.0,8.0,1.714,5938.034417932032,,,0.273,0.145,0.031,,,,,,,,,,,,,,,,,37.0,0.001,0.0463,21.6,tests performed,,,,,,,,,,,,,,68.52,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-23,16.0,1.0,1.857,5938.034417932032,,,0.291,0.018,0.034,,,,,,,,,,,,,,,,,45.0,0.001,0.0413,24.2,tests performed,,,,,,,,,,,,,,68.52,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-24,25.0,9.0,3.143,5938.034417932032,,,0.455,0.164,0.057,,,,,,,,,,,,,,,,,52.0,0.001,0.0604,16.5,tests performed,,,,,,,,,,,,,,72.22,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-25,28.0,3.0,3.571,5938.034417932032,,,0.509,0.055,0.065,,,,,,,,,,,,,,,,,58.0,0.001,0.0616,16.2,tests performed,,,,,,,,,,,,,,72.22,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-26,31.0,3.0,3.429,1.0,1.0,,0.564,0.055,0.062,0.018,0.018,,,,,,,,,,,,600.0,0.011,,61.0,0.001,0.0562,17.8,tests performed,,,,,,,,,,,,,,72.22,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-27,31.0,0.0,3.429,1.0,0.0,,0.564,0.0,0.062,0.018,0.0,,,,,,,,,,,,,,,69.0,0.001,0.0497,20.1,tests performed,,,,,,,,,,,,,,87.04,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-28,38.0,7.0,4.429,1.0,0.0,,0.691,0.127,0.081,0.018,0.0,,,,,,,,,,,,833.0,0.015,,77.0,0.001,0.0575,17.4,tests performed,,,,,,,,,,,,,,87.04,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-29,42.0,4.0,3.857,1.0,0.0,,0.764,0.073,0.07,0.018,0.0,,,,,,,,,,,69.0,902.0,0.016,0.001,78.0,0.001,0.0494,20.2,tests performed,,,,,,,,,,,,,,87.04,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-30,50.0,8.0,4.857,1.0,0.0,,0.909,0.145,0.088,0.018,0.0,,,,,,,,,,,172.0,1074.0,0.02,0.003,94.0,0.002,0.0517,19.4,tests performed,,,,,,,,,,,,,,87.04,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-03-31,59.0,9.0,4.857,1.0,0.0,,1.073,0.164,0.088,0.018,0.0,,,,,,,,,,,234.0,1308.0,0.024,0.004,119.0,0.002,0.0408,24.5,tests performed,,,,,,,,,,,,,,87.04,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-01,81.0,22.0,7.571,1.0,0.0,0.143,1.473,0.4,0.138,0.018,0.0,0.003,,,,,,,,,,380.0,1688.0,0.031,0.007,164.0,0.003,0.0462,21.7,tests performed,,,,,,,,,,,,,,87.04,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-02,110.0,29.0,11.286,3.0,2.0,0.286,2.001,0.527,0.205,0.055,0.036,0.005,,,,,,,,,,662.0,2350.0,0.043,0.012,250.0,0.005,0.0451,22.2,tests performed,,,,,,,,,,,,,,87.04,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-03,122.0,12.0,13.0,4.0,1.0,0.429,2.219,0.218,0.236,0.073,0.018,0.008,0.81,,,,,,,,,362.0,2712.0,0.049,0.007,285.0,0.005,0.0456,21.9,tests performed,,,,,,,,,,,,,,87.04,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-04,126.0,4.0,12.571,4.0,0.0,0.429,2.292,0.073,0.229,0.073,0.0,0.008,0.79,,,,,,,,,372.0,3084.0,0.056,0.007,322.0,0.006,0.039,25.6,tests performed,,,,,,,,,,,,,,87.04,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-05,142.0,16.0,14.286,4.0,0.0,0.429,2.582,0.291,0.26,0.073,0.0,0.008,0.83,,,,,,,,,530.0,3614.0,0.066,0.01,387.0,0.007,0.0369,27.1,tests performed,,,,,,,,,,,,,,87.04,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-06,158.0,16.0,15.429,6.0,2.0,0.714,2.873,0.291,0.281,0.109,0.036,0.013,0.82,,,,,,,,,663.0,4277.0,0.078,0.012,458.0,0.008,0.0337,29.7,tests performed,,,,,,,,,,,,,,88.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-07,172.0,14.0,16.143,6.0,0.0,0.714,3.128,0.255,0.294,0.109,0.0,0.013,0.77,,,,,,,,,696.0,4973.0,0.09,0.013,524.0,0.01,0.0308,32.5,tests performed,,,,,,,,,,,,,,88.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-08,179.0,7.0,14.0,6.0,0.0,0.714,3.255,0.127,0.255,0.109,0.0,0.013,0.69,,,,,,,,,305.0,5278.0,0.096,0.006,513.0,0.009,0.0273,36.6,tests performed,,,,,,,,,,,,,,88.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-09,184.0,5.0,10.571,7.0,1.0,0.571,3.346,0.091,0.192,0.127,0.018,0.01,0.63,,,,,,,,,308.0,5586.0,0.102,0.006,462.0,0.008,0.0229,43.7,tests performed,,,,,,,,,,,,,,88.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-10,189.0,5.0,9.571,7.0,0.0,0.429,3.437,0.091,0.174,0.127,0.0,0.008,0.62,,,,,,,,,606.0,6192.0,0.113,0.011,497.0,0.009,0.0193,51.9,tests performed,,,,,,,,,,,,,,88.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-11,191.0,2.0,9.286,7.0,0.0,0.429,3.474,0.036,0.169,0.127,0.0,0.008,0.65,,,,,,,,,491.0,6683.0,0.122,0.009,514.0,0.009,0.0181,55.4,tests performed,,,,,,,,,,,,,,88.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-12,197.0,6.0,7.857,8.0,1.0,0.571,3.583,0.109,0.143,0.145,0.018,0.01,0.74,,,,,,,,,766.0,7449.0,0.135,0.014,548.0,0.01,0.0143,69.7,tests performed,,,,,,,,,,,,,,88.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-13,208.0,11.0,7.143,9.0,1.0,0.429,3.783,0.2,0.13,0.164,0.018,0.008,0.84,,,,,,,,,674.0,8123.0,0.148,0.012,549.0,0.01,0.013,76.9,tests performed,,,,,,,,,,,,,,88.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-14,216.0,8.0,6.286,9.0,0.0,0.429,3.928,0.145,0.114,0.164,0.0,0.008,0.89,,,,,,,,,694.0,8817.0,0.16,0.013,549.0,0.01,0.0114,87.3,tests performed,,,,,,,,,,,,,,88.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-15,225.0,9.0,6.571,10.0,1.0,0.571,4.092,0.164,0.12,0.182,0.018,0.01,0.97,,,,,,,,,803.0,9620.0,0.175,0.015,620.0,0.011,0.0106,94.4,tests performed,,,,,,,,,,,,,,88.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-16,234.0,9.0,7.143,11.0,1.0,0.571,4.256,0.164,0.13,0.2,0.018,0.01,1.03,,,,,,,,,704.0,10324.0,0.188,0.013,677.0,0.012,0.0106,94.8,tests performed,,,,,,,,,,,,,,88.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
KEN,Africa,Kenya,2020-04-17,246.0,12.0,8.143,11.0,0.0,0.571,4.474,0.218,0.148,0.2,0.0,0.01,1.11,,,,,,,,,450.0,10774.0,0.196,0.008,655.0,0.012,0.0124,80.4,tests performed,,,,,,,,,,,,,,88.89,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,
